codusu,nro_hogar,edad,ingreso,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista,realizada,trimestre,region,mas_500,aglomerado,pondera,iv1,iv5,iv12_1,iv12_2,iv12_3,ii1,ii2,ii3,ii7,v1,v2,v21,v22,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19_a,v19_b,itf,decifr,rdecifr,gdecifr,adecifr,deccfr,rdeccfr,gdeccfr,adeccfr,vii1_1,vii1_2,vii2_1,vii2_2,vii2_3,vii2_4,componente,ch09,ch10,ch11,ch12,ch13,ch15,ch16,estado,cat_ocup,pp02c1,pp02c2,pp02c3,pp02c4,pp02c5,pp02c6,pp02c7,pp02c8,pp02e,pp02h,pp02i,decocur,rdecocur,gdecocur,adecocur,desocupado,proporcion_trabajando,total_personas,tasa_parcial,prom_edad_hogar
TQRMNOSQUHJOPMCDEIJAH00793850,1.0,19,250000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3371.0,1,1,2,2,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1000000.0,9,8,9.0,9,7,6,6.0,7,2,0,4,0,0,0,2,1,2,0,4,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.25,4,0,36.5
TQRMNOSQUHJOPMCDEIJAH00793850,1.0,19,250000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3371.0,1,1,2,2,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1000000.0,9,8,9.0,9,7,6,6.0,7,2,0,4,0,0,0,3,1,1,2,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.25,4,0,36.5
TQRMNOSQUHJOPMCDEIJAH00793850,1.0,19,250000.0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3371.0,1,1,2,2,2,4,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1000000.0,9,8,9.0,9,7,6,6.0,7,2,0,4,0,0,0,4,1,1,2,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.25,4,0,36.5
TQRMNORUUHLNNPCDEIJAH00855429,1.0,57,145000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,124.0,2,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,145000.0,1,1,1.0,1,4,4,4.0,5,1,0,98,0,0,0,1,1,2,0,4,2,4,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1,0,1.0,1,0,57.0
TQRMNOQSUHKLKSCDEIIAD00859266,1.0,74,337500.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,2197.0,2,1,2,2,2,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,675000.0,7,7,7.0,5,8,8,8.0,5,1,2,98,0,0,0,1,1,2,0,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.5
TQRMNOQSUHKLKSCDEIIAD00859266,1.0,74,337500.0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,2197.0,2,1,2,2,2,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,675000.0,7,7,7.0,5,8,8,8.0,5,1,2,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.5
TQRMNOQSUHKLKSCDEIIAD00859266,1.0,73,337500.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,2197.0,2,1,2,2,2,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,675000.0,7,7,7.0,5,8,8,8.0,5,1,2,98,0,0,0,1,1,2,0,7,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.5
TQRMNOQSUHKLKSCDEIIAD00859266,1.0,73,337500.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,32,2197.0,2,1,2,2,2,3,1,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,675000.0,7,7,7.0,5,8,8,8.0,5,1,2,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,2,0,73.5
TQRMNOSXRHKLKSCDEIIAD00859267,1.0,71,447500.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,2272.0,2,1,2,2,2,2,1,2,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,447500.0,5,5,5.0,3,9,8,9.0,6,1,0,98,0,0,0,1,1,2,0,4,2,3,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,3.0,1,0,1.0,1,0,71.0
TQRMNOSSTHMNKMCDEIJAH00807497,1.0,79,240000.0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,S,33,1829.0,1,1,2,2,2,2,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,240000.0,2,2,2.0,2,6,6,6.0,7,1,0,97,0,0,0,1,1,2,0,2,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.0,1,0,79.0
TQRMNOQYXHJOKNCDEIJAH00793879,1.0,32,10000.0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,S,33,4822.0,1,1,2,2,2,4,1,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,10000.0,1,1,1.0,1,1,1,1.0,1,1,0,98,0,0,0,1,1,2,0,4,2,1,1,2.0,3,2,1,2,2,2,2,1,2,0,0,0,0,0,0.0,0,1,0.0,1,0,32.0
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,34,157000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,34,157000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,5,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,34,157000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,9,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,34,157000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,2,1,2,0,6,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,34,157000.0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,3,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,33,157000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,33,157000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,5,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,33,157000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,9,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,33,157000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,2,1,2,0,6,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,33,157000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,3,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,12,157000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,4,1,1,1,2,2,1,1,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,12,157000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,5,3,0,0,0,0,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,12,157000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,1,1,2,0,4,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,9,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,12,157000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,2,1,2,0,6,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNOQSRHLLKOCDEIJAH00855410,1.0,12,157000.0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,3539.0,1,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,785000.0,8,7,8.0,8,4,4,4.0,5,2,0,98,0,0,0,3,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,17.2
TQRMNORVQHJMLOCDEIJAH00793175,1.0,15,118571.43,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,4,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,15,118571.43,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,6,1,1,1,1,2,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,15,118571.43,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,1,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,15,118571.43,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,15,118571.43,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,10,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,9,118571.43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,4,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,9,118571.43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,6,1,1,1,1,2,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,9,118571.43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,1,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,9,118571.43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,9,118571.43,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,10,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,4,118571.43,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,4,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,4,118571.43,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,6,1,1,1,1,2,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,4,118571.43,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,1,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,4,118571.43,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,4,118571.43,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,10,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,0,118571.43,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,4,1,1,1,4,2,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,0,118571.43,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,6,1,1,1,1,2,1,6,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,0,118571.43,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,1,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,0,118571.43,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0.0,0,0,0.2,5,0,35.0
TQRMNORVQHJMLOCDEIJAH00793175,1.0,0,118571.43,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,S,33,2396.0,1,1,2,2,2,4,4,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,830000.0,8,8,8.0,8,3,3,3.0,4,1,2,98,0,0,0,3,1,2,0,4,1,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,9,9,9.0,10,0,0.2,5,0,35.0
TQRMNORYQHJKNPCDEIJAH00802221,1.0,60,256333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,502.0,1,1,2,2,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,769000.0,8,7,8.0,8,7,7,7.0,7,1,0,98,0,0,0,1,1,2,0,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,45.666666666666664
TQRMNORYQHJKNPCDEIJAH00802221,1.0,60,256333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,502.0,1,1,2,2,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,769000.0,8,7,8.0,8,7,7,7.0,7,1,0,98,0,0,0,2,1,2,0,7,1,1,1,3.0,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0.0,0,0,0.667,3,0,45.666666666666664
TQRMNORYQHJKNPCDEIJAH00802221,1.0,60,256333.33,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,33,502.0,1,1,2,2,2,4,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,769000.0,8,7,8.0,8,7,7,7.0,7,1,0,98,0,0,0,3,1,1,2,7,2,1,1,1.0,3,0,0,0,0,0,0,0,0,0,0,0,7,7,7.0,7,0,0.667,3,0,45.666666666666664
TQRMNOQQRHLNLLCDEIIAD00858798,1.0,50,1900000.0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,S,32,286.0,2,1,2,2,2,5,1,2,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3800000.0,10,10,10.0,10,10,10,10.0,10,1,0,96,0,0,0,1,1,2,0,7,1,2,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,10,10,10.0,10,0,1.0,2,0,48.5
