codusu,nro_hogar,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_inac,ipcf
263161  ,1.0,2,39.0,2,2,4,3,4,100.0
263161  ,1.0,1,10.0,5,2,1,3,3,100.0
263161  ,1.0,2,9.0,5,2,1,4,3,100.0
263267  ,1.0,1,35.0,2,2,4,1,0.0,340.25
263267  ,1.0,2,34.0,2,1,6,1,0.0,340.25
263267  ,1.0,2,5.0,5,1,7,4,5,340.25
263267  ,1.0,1,3.0,5,1,7,4,5,340.25
263336  ,1.0,1,51.0,2,1,2,1,0.0,216.25
263336  ,1.0,2,28.0,2,1,3,1,0.0,216.25
263336  ,1.0,2,6.0,5,1,1,4,3,216.25
263336  ,1.0,2,3.0,5,1,7,4,5,216.25
263386  ,1.0,2,71.0,4,1,4,3,1,313.0
263386  ,1.0,2,41.0,3,1,6,1,0.0,313.0
263386  ,1.0,2,12.0,5,1,1,3,3,313.0
263386  ,1.0,1,8.0,5,1,1,4,3,313.0
263530  ,1.0,1,44.0,2,4,1,1,0.0,100.0
263530  ,1.0,2,24.0,2,4,1,2,0.0,100.0
263530  ,1.0,2,22.0,5,4,2,3,4,100.0
263530  ,1.0,2,15.0,5,4,3,3,3,100.0
263530  ,1.0,1,12.0,5,4,1,3,3,100.0
263600  ,1.0,2,76.0,4,2,2,3,1,634.0
263600  ,1.0,2,34.0,2,1,4,1,0.0,634.0
263600  ,1.0,2,4.0,5,1,7,4,5,634.0
263776  ,1.0,2,66.0,4,1,2,3,1,300.0
263776  ,1.0,2,22.0,2,4,3,1,0.0,300.0
263776  ,1.0,1,27.0,2,4,2,1,0.0,300.0
264015  ,1.0,2,54.0,3,1,2,1,0.0,827.0
264091  ,1.0,1,42.0,2,4,2,1,0.0,187.5
264091  ,1.0,2,9.0,5,4,1,4,3,187.5
264091  ,1.0,1,8.0,5,4,1,4,3,187.5
264091  ,1.0,1,4.0,5,4,7,4,5,187.5
264119  ,1.0,1,40.0,2,1,2,1,0.0,175.0
264119  ,1.0,2,42.0,2,1,2,3,4,175.0
264119  ,1.0,1,22.0,5,4,2,2,0.0,175.0
264205  ,1.0,1,62.0,3,1,4,1,0.0,600.0
264253  ,1.0,2,49.0,5,4,4,1,0.0,150.0
264253  ,1.0,2,26.0,5,1,4,1,0.0,150.0
264253  ,1.0,2,24.0,5,4,4,1,0.0,150.0
264253  ,1.0,2,21.0,5,4,5,1,0.0,150.0
264253  ,1.0,2,20.0,5,4,4,1,0.0,150.0
264278  ,1.0,1,41.0,3,4,3,1,0.0,650.0
264289  ,1.0,1,78.0,2,1,2,1,0.0,236.0
264289  ,1.0,2,67.0,2,1,2,3,4,236.0
264302  ,1.0,2,49.0,3,1,1,1,0.0,220.0
264302  ,1.0,1,17.0,5,4,3,3,3,220.0
264397  ,1.0,1,26.0,1,4,4,1,0.0,117.5
264397  ,1.0,2,22.0,1,4,3,3,4,117.5
264397  ,1.0,1,4.0,5,4,7,4,5,117.5
264397  ,1.0,1,0,5,4,7,4,5,117.5
264442  ,1.0,1,80.0,2,1,1,3,1,420.0
264442  ,1.0,2,67.0,2,1,1,3,4,420.0
264705  ,1.0,1,19.0,5,1,3,2,0.0,170.0
264705  ,1.0,1,22.0,5,4,3,1,0.0,170.0
264705  ,1.0,2,11.0,5,1,1,3,3,170.0
264705  ,1.0,2,39.0,5,4,2,2,0.0,170.0
264717  ,1.0,1,36.0,2,4,2,1,0.0,150.0
264717  ,1.0,2,38.0,2,4,3,3,4,150.0
264717  ,1.0,1,12.0,5,4,2,3,3,150.0
264717  ,1.0,1,11.0,5,4,1,3,3,150.0
264717  ,1.0,1,9.0,5,4,1,4,3,150.0
264717  ,1.0,2,8.0,5,4,1,4,3,150.0
264717  ,1.0,2,6.0,5,4,1,4,3,150.0
264720  ,1.0,2,29.0,1,4,1,1,0.0,60.0
264720  ,1.0,1,21.0,1,4,2,1,0.0,60.0
264720  ,1.0,1,13.0,5,4,3,3,3,60.0
264720  ,1.0,2,10.0,5,4,1,3,3,60.0
264720  ,1.0,1,8.0,5,4,1,4,3,60.0
264783  ,1.0,1,25.0,2,1,2,1,0.0,216.66666666666666
264783  ,1.0,2,27.0,2,1,4,2,0.0,216.66666666666666
264783  ,1.0,1,0,5,1,7,4,5,216.66666666666666
264922  ,1.0,1,59.0,2,4,3,2,0.0,200.0
264922  ,1.0,2,59.0,2,4,2,1,0.0,200.0
264945  ,1.0,1,29.0,1,4,7,1,0.0,50.0
264945  ,1.0,2,28.0,1,4,3,3,4,50.0
264945  ,1.0,1,7.0,5,4,1,4,3,50.0
265195  ,1.0,1,88.0,2,1,2,3,1,220.0
265195  ,1.0,2,82.0,2,1,2,3,1,220.0
265239  ,1.0,1,55.0,2,4,2,2,0.0,107.14285714285714
265239  ,1.0,2,56.0,2,4,3,3,4,107.14285714285714
265239  ,1.0,2,31.0,2,4,4,1,0.0,107.14285714285714
265239  ,1.0,2,21.0,5,4,5,3,3,107.14285714285714
265239  ,1.0,1,33.0,2,4,3,1,0.0,107.14285714285714
265239  ,1.0,2,15.0,5,4,3,3,3,107.14285714285714
265239  ,1.0,2,3.0,5,4,7,4,5,107.14285714285714
265360  ,1.0,2,60.0,4,4,1,1,0.0,150.0
265360  ,1.0,1,34.0,1,4,5,1,0.0,150.0
265360  ,1.0,2,23.0,1,4,2,1,0.0,150.0
265360  ,1.0,2,6.0,5,4,1,4,3,150.0
265360  ,1.0,2,4.0,5,4,7,4,5,150.0
265360  ,1.0,2,2.0,5,4,7,4,5,150.0
265588  ,1.0,1,46.0,2,2,2,1,0.0,408.0
265588  ,1.0,2,42.0,2,2,5,1,0.0,408.0
265588  ,1.0,2,21.0,5,12,5,1,0.0,408.0
265588  ,1.0,1,18.0,5,2,3,1,0.0,408.0
265588  ,1.0,2,11.0,5,2,1,3,3,408.0
265668  ,2.0,2,42.0,5,4,3,1,0.0,225.0
265668  ,2.0,2,19.0,5,4,5,1,0.0,225.0
265850  ,1.0,1,78.0,2,1,6,3,1,740.0
265850  ,1.0,2,74.0,2,1,2,3,4,740.0
265943  ,1.0,1,24.0,1,4,3,1,0.0,540.0
265943  ,1.0,2,22.0,1,4,3,1,0.0,540.0
265943  ,1.0,1,2.0,5,4,7,4,5,540.0
266033  ,1.0,2,57.0,4,4,5,1,0.0,293.3333333333333
266033  ,1.0,2,20.0,5,4,5,1,0.0,293.3333333333333
266033  ,1.0,2,17.0,5,4,3,1,0.0,293.3333333333333
266039  ,1.0,2,46.0,2,4,1,1,0.0,52.5
266039  ,1.0,2,12.0,5,4,1,3,3,52.5
266039  ,1.0,1,39.0,2,4,1,2,0.0,52.5
266039  ,1.0,1,6.0,5,4,7,4,3,52.5
266043  ,1.0,1,55.0,1,2,2,1,0.0,1250.0
266043  ,1.0,2,44.0,1,2,2,3,4,1250.0
266050  ,1.0,1,49.0,2,4,2,1,0.0,120.0
266050  ,1.0,2,46.0,2,4,2,1,0.0,120.0
266050  ,1.0,2,19.0,5,4,6,3,4,120.0
266050  ,1.0,1,17.0,5,4,3,3,7,120.0
266050  ,1.0,1,14.0,5,4,1,3,3,120.0
266204  ,1.0,1,49.0,2,1,4,1,0.0,233.33333333333334
266204  ,1.0,2,50.0,2,1,4,2,0.0,233.33333333333334
266204  ,1.0,2,11.0,5,1,1,3,3,233.33333333333334
266273  ,1.0,1,31.0,2,1,3,1,0.0,625.0
266273  ,1.0,2,34.0,2,1,3,3,4,625.0
266273  ,1.0,1,13.0,5,1,1,3,3,625.0
266273  ,1.0,2,0,5,1,7,4,5,625.0
266287  ,1.0,1,40.0,2,1,5,1,0.0,450.0
266287  ,1.0,2,40.0,2,1,5,3,7,450.0
266287  ,1.0,2,15.0,5,1,3,3,3,450.0
266287  ,1.0,1,9.0,5,1,1,4,3,450.0
266307  ,1.0,1,31.0,1,4,3,1,0.0,413.0
266307  ,1.0,2,27.0,1,4,2,1,0.0,413.0
266307  ,1.0,2,6.0,5,4,1,4,3,413.0
266307  ,1.0,1,2.0,5,4,7,4,5,413.0
266452  ,1.0,1,64.0,4,4,1,3,4,110.0
266452  ,1.0,1,29.0,5,4,2,1,0.0,110.0
266554  ,1.0,1,34.0,2,1,6,1,0.0,600.0
266554  ,1.0,2,31.0,2,1,4,1,0.0,600.0
266554  ,1.0,2,2.0,5,1,7,4,5,600.0
266618  ,1.0,1,40.0,4,4,2,1,0.0,100.0
266618  ,1.0,2,13.0,5,4,2,3,3,100.0
266769  ,1.0,1,39.0,2,4,4,1,0.0,166.66666666666666
266769  ,1.0,2,32.0,2,4,2,2,0.0,166.66666666666666
266769  ,1.0,2,17.0,5,4,2,2,0.0,166.66666666666666
266769  ,1.0,2,7.0,5,4,1,4,3,166.66666666666666
266769  ,1.0,1,3.0,5,4,7,4,5,166.66666666666666
266769  ,1.0,2,1.0,5,4,7,4,5,166.66666666666666
266828  ,1.0,1,48.0,2,1,2,1,0.0,287.5
266828  ,1.0,2,45.0,2,1,2,1,0.0,287.5
266828  ,1.0,2,69.0,4,4,2,3,4,287.5
266828  ,1.0,1,16.0,5,1,3,3,3,287.5
267088  ,1.0,1,59.0,2,1,2,1,0.0,666.6666666666666
267088  ,1.0,2,55.0,2,1,2,3,4,666.6666666666666
267088  ,1.0,1,27.0,5,1,4,1,0.0,666.6666666666666
267106  ,1.0,1,63.0,1,4,1,1,0.0,100.0
267106  ,1.0,2,66.0,1,4,1,3,4,100.0
267106  ,1.0,2,13.0,5,4,1,3,3,100.0
267106  ,2.0,1,35.0,2,4,2,1,0.0,200.0
267106  ,2.0,2,23.0,2,4,1,3,4,200.0
267106  ,2.0,1,5.0,5,4,7,4,5,200.0
267106  ,2.0,1,0,5,4,7,4,5,200.0
267355  ,1.0,1,47.0,3,4,7,1,0.0,230.0
267355  ,1.0,2,70.0,3,4,7,3,4,230.0
267355  ,1.0,1,63.0,5,1,1,1,0.0,230.0
267371  ,1.0,1,28.0,1,4,2,1,0.0,88.0
267371  ,1.0,2,35.0,1,4,1,3,4,88.0
267371  ,1.0,1,17.0,5,4,1,2,0.0,88.0
267371  ,1.0,1,9.0,5,4,1,4,3,88.0
267371  ,1.0,2,4.0,5,4,7,4,5,88.0
267446  ,1.0,1,71.0,2,1,1,3,1,64.0
267446  ,1.0,2,38.0,2,4,4,3,4,64.0
267446  ,1.0,2,15.0,5,4,3,3,3,64.0
267446  ,1.0,1,40.0,2,4,3,2,0.0,64.0
267446  ,1.0,2,65.0,2,1,1,3,4,64.0
267566  ,1.0,1,37.0,5,1,4,1,0.0,800.0
267655  ,1.0,1,63.0,2,1,3,1,0.0,450.0
267655  ,1.0,2,58.0,2,1,3,3,4,450.0
267655  ,1.0,2,35.0,5,1,6,1,0.0,450.0
267735  ,1.0,1,50.0,2,1,2,1,0.0,435.0
267735  ,1.0,2,48.0,2,1,2,3,4,435.0
267735  ,1.0,1,25.0,5,1,4,1,0.0,435.0
267735  ,1.0,2,21.0,5,4,4,1,0.0,435.0
267762  ,1.0,1,55.0,2,4,2,2,0.0,0.0
267762  ,1.0,2,51.0,2,4,2,2,0.0,0.0
267828  ,1.0,1,50.0,2,4,1,1,0.0,105.55555555555556
267828  ,1.0,2,46.0,2,4,1,3,4,105.55555555555556
267828  ,1.0,1,28.0,5,4,3,2,0.0,105.55555555555556
267828  ,1.0,2,22.0,3,4,3,3,7,105.55555555555556
267828  ,1.0,1,20.0,5,4,3,2,0.0,105.55555555555556
267828  ,1.0,2,8.0,5,4,1,4,3,105.55555555555556
267828  ,1.0,1,7.0,5,4,1,4,3,105.55555555555556
267828  ,1.0,1,11.0,5,4,1,3,3,105.55555555555556
267828  ,1.0,2,0,5,4,7,4,5,105.55555555555556
267858  ,1.0,1,47.0,2,4,2,1,0.0,100.0
267858  ,1.0,2,44.0,2,4,2,3,4,100.0
267858  ,1.0,1,15.0,5,4,3,2,0.0,100.0
267858  ,1.0,2,18.0,5,4,5,2,0.0,100.0
268017  ,1.0,1,73.0,4,1,3,3,1,767.0
268017  ,1.0,2,42.0,5,1,6,1,0.0,767.0
268017  ,1.0,2,40.0,5,1,2,1,0.0,767.0
268087  ,1.0,1,39.0,2,1,6,1,0.0,525.0
268087  ,1.0,2,40.0,2,1,6,1,0.0,525.0
268087  ,1.0,1,5.0,5,1,7,4,5,525.0
268087  ,1.0,2,1.0,5,1,7,4,5,525.0
268166  ,1.0,2,58.0,4,3,4,1,0.0,325.0
268166  ,1.0,2,21.0,5,3,4,1,0.0,325.0
268196  ,1.0,2,64.0,4,1,1,3,1,148.75
268196  ,1.0,2,42.0,2,1,2,3,4,148.75
268196  ,1.0,1,32.0,5,1,1,3,1,148.75
268196  ,1.0,1,30.0,2,1,4,1,0.0,148.75
268196  ,1.0,1,18.0,5,1,3,1,0.0,148.75
268196  ,1.0,1,11.0,5,1,1,3,3,148.75
268196  ,1.0,1,9.0,5,1,1,4,3,148.75
268196  ,1.0,2,7.0,5,1,1,4,3,148.75
268267  ,1.0,1,65.0,2,4,4,1,0.0,113.33333333333333
268267  ,1.0,1,80.0,4,1,2,3,1,113.33333333333333
268267  ,1.0,2,70.0,2,4,2,3,4,113.33333333333333
268382  ,1.0,1,65.0,2,4,1,3,7,125.0
268382  ,1.0,2,58.0,2,4,2,1,0.0,125.0
268407  ,1.0,1,38.0,2,1,3,1,0.0,180.0
268407  ,1.0,2,42.0,2,1,4,3,4,180.0
268407  ,1.0,1,15.0,5,1,3,3,3,180.0
268407  ,1.0,1,13.0,5,1,3,3,3,180.0
268407  ,1.0,1,8.0,5,1,1,4,3,180.0
268431  ,1.0,1,28.0,1,4,4,2,0.0,28.571428571428573
268431  ,1.0,2,24.0,1,4,3,1,0.0,28.571428571428573
268431  ,1.0,2,4.0,5,4,7,4,5,28.571428571428573
268431  ,1.0,2,2.0,5,4,7,4,5,28.571428571428573
268431  ,1.0,1,2.0,5,4,7,4,5,28.571428571428573
268431  ,1.0,1,62.0,2,4,1,1,0.0,28.571428571428573
268431  ,1.0,2,70.0,2,4,1,3,4,28.571428571428573
268571  ,1.0,1,27.0,1,4,3,1,0.0,283.3333333333333
268571  ,1.0,2,20.0,1,4,3,1,0.0,283.3333333333333
268571  ,1.0,1,38.0,2,4,3,1,0.0,283.3333333333333
268642  ,1.0,2,56.0,4,12,2,3,1,400.0
268642  ,1.0,2,27.0,5,2,5,2,0.0,400.0
268711  ,1.0,1,74.0,2,12,4,1,0.0,533.3333333333334
268711  ,1.0,2,66.0,2,12,3,3,4,533.3333333333334
268711  ,1.0,2,34.0,5,12,7,3,1,533.3333333333334
268766  ,1.0,1,46.0,2,1,6,1,0.0,1000.0
268766  ,1.0,2,42.0,2,1,3,3,4,1000.0
268766  ,1.0,1,16.0,5,1,3,3,3,1000.0
268766  ,1.0,1,15.0,5,1,3,3,3,1000.0
268766  ,1.0,2,7.0,5,1,1,4,3,1000.0
268797  ,1.0,1,67.0,2,4,4,1,0.0,250.0
268797  ,1.0,2,62.0,2,4,4,3,4,250.0
268806  ,1.0,2,38.0,5,1,6,1,0.0,2500.0
268892  ,1.0,1,48.0,2,1,2,1,0.0,356.6666666666667
268892  ,1.0,2,48.0,2,1,2,3,1,356.6666666666667
268892  ,1.0,2,23.0,5,4,4,1,0.0,356.6666666666667
268905  ,1.0,2,69.0,4,1,2,3,1,450.0
269114  ,1.0,2,46.0,2,1,4,1,0.0,127.5
269114  ,1.0,1,17.0,5,1,5,1,0.0,127.5
269114  ,1.0,1,13.0,5,1,2,3,3,127.5
269156  ,1.0,1,39.0,2,1,1,1,0.0,51.8
269156  ,1.0,2,40.0,2,1,2,2,0.0,51.8
269156  ,1.0,1,14.0,5,1,3,3,3,51.8
269156  ,1.0,1,9.0,5,1,1,4,3,51.8
269156  ,1.0,1,17.0,5,4,3,1,0.0,51.8
269174  ,1.0,1,60.0,2,4,2,1,0.0,400.0
269174  ,1.0,2,49.0,2,4,2,1,0.0,400.0
269174  ,1.0,2,31.0,5,4,5,1,0.0,400.0
269174  ,1.0,1,27.0,5,4,4,1,0.0,400.0
269174  ,1.0,1,17.0,5,4,3,3,3,400.0
269239  ,1.0,1,76.0,2,1,3,3,1,120.0
269239  ,1.0,2,76.0,2,1,1,3,4,120.0
269363  ,1.0,1,48.0,2,1,2,1,0.0,120.0
269363  ,1.0,2,45.0,2,1,3,3,4,120.0
269363  ,1.0,2,14.0,5,1,3,3,3,120.0
269363  ,1.0,1,12.0,5,1,1,3,3,120.0
269363  ,1.0,2,10.0,5,1,1,3,3,120.0
269378  ,1.0,1,35.0,5,12,6,1,0.0,1186.0
269483  ,2.0,1,26.0,2,2,4,1,0.0,377.5
269483  ,2.0,2,24.0,2,2,4,1,0.0,377.5
269483  ,2.0,1,4.0,5,2,7,4,5,377.5
269483  ,2.0,1,63.0,3,4,2,1,0.0,377.5
269634  ,1.0,1,46.0,2,1,7,1,0.0,446.6666666666667
269634  ,1.0,2,47.0,2,1,4,3,4,446.6666666666667
269634  ,1.0,2,20.0,5,1,3,1,0.0,446.6666666666667
269634  ,1.0,1,19.0,5,1,4,1,0.0,446.6666666666667
269634  ,1.0,2,12.0,5,1,1,3,3,446.6666666666667
269634  ,1.0,2,7.0,5,1,1,4,3,446.6666666666667
270009  ,1.0,1,39.0,2,4,2,1,0.0,315.0
270009  ,1.0,2,36.0,2,4,2,1,0.0,315.0
270009  ,1.0,1,17.0,5,4,3,1,0.0,315.0
270009  ,1.0,1,10.0,5,4,7,3,1,315.0
270143  ,1.0,2,47.0,5,1,6,1,0.0,403.3333333333333
270143  ,1.0,1,76.0,1,1,1,3,1,403.3333333333333
270143  ,1.0,2,70.0,1,1,1,3,4,403.3333333333333
270162  ,1.0,2,86.0,4,1,2,3,1,190.0
270162  ,1.0,2,62.0,5,4,2,1,0.0,190.0
270174  ,1.0,2,48.0,3,4,3,3,2,475.0
270174  ,1.0,1,25.0,3,1,3,1,0.0,475.0
270305  ,1.0,1,42.0,2,4,1,2,0.0,332.5
270305  ,1.0,2,11.0,5,1,1,3,3,332.5
270305  ,1.0,2,69.0,4,1,2,1,0.0,332.5
270305  ,1.0,2,37.0,2,4,3,1,0.0,332.5
270307  ,1.0,1,50.0,2,1,4,2,0.0,306.0
270307  ,1.0,2,49.0,2,1,6,1,0.0,306.0
270307  ,1.0,2,20.0,5,1,5,2,0.0,306.0
270307  ,1.0,2,17.0,5,1,3,3,3,306.0
270307  ,1.0,2,78.0,4,1,2,3,1,306.0
270312  ,1.0,2,82.0,4,4,1,3,4,0.0
270355  ,1.0,2,64.0,3,1,1,3,1,240.0
270367  ,1.0,1,36.0,2,1,2,1,0.0,236.66666666666666
270367  ,1.0,2,34.0,2,1,3,1,0.0,236.66666666666666
270367  ,1.0,1,16.0,5,1,3,3,3,236.66666666666666
270367  ,1.0,1,13.0,5,1,2,3,3,236.66666666666666
270367  ,1.0,2,7.0,5,1,1,4,3,236.66666666666666
270367  ,1.0,1,1.0,5,1,7,4,5,236.66666666666666
270497  ,1.0,2,78.0,3,1,2,3,1,220.0
270753  ,1.0,2,51.0,2,4,3,1,0.0,140.0
270753  ,1.0,2,24.0,5,4,3,1,0.0,140.0
270753  ,1.0,2,12.0,5,4,1,3,3,140.0
270753  ,1.0,1,4.0,5,4,7,4,5,140.0
270753  ,1.0,1,57.0,2,4,2,1,0.0,140.0
270849  ,1.0,1,56.0,1,4,2,1,0.0,155.0
270849  ,1.0,2,52.0,1,4,2,1,0.0,155.0
270849  ,1.0,1,26.0,5,4,2,1,0.0,155.0
270849  ,1.0,1,22.0,5,1,4,1,0.0,155.0
270849  ,1.0,2,21.0,5,4,3,1,0.0,155.0
270849  ,1.0,2,17.0,5,4,3,3,3,155.0
270849  ,1.0,2,15.0,5,4,3,3,3,155.0
270849  ,1.0,2,13.0,5,4,1,3,3,155.0
271033  ,1.0,1,68.0,2,1,3,1,0.0,600.0
271033  ,1.0,2,58.0,2,4,4,3,4,600.0
271331  ,1.0,2,60.0,2,4,2,1,0.0,233.33333333333334
271331  ,1.0,1,37.0,5,1,3,1,0.0,233.33333333333334
271462  ,1.0,1,56.0,1,4,2,1,0.0,116.66666666666667
271462  ,1.0,2,55.0,1,4,2,3,7,116.66666666666667
271462  ,1.0,1,24.0,5,4,3,3,3,116.66666666666667
271471  ,1.0,1,32.0,1,1,2,1,0.0,123.5
271471  ,1.0,2,33.0,1,4,2,1,0.0,123.5
271471  ,1.0,2,13.0,5,1,2,3,3,123.5
271471  ,1.0,1,11.0,5,1,1,3,3,123.5
271471  ,1.0,2,10.0,5,1,1,3,3,123.5
271471  ,1.0,1,6.0,5,1,1,4,3,123.5
271477  ,1.0,1,44.0,1,4,3,1,0.0,150.0
271477  ,1.0,2,41.0,1,4,2,3,4,150.0
271477  ,1.0,2,19.0,5,4,5,3,3,150.0
271477  ,1.0,2,17.0,5,4,3,3,3,150.0
271718  ,1.0,1,32.0,1,4,3,1,0.0,172.0
271718  ,1.0,2,22.0,1,4,3,3,4,172.0
271718  ,1.0,1,2.0,5,3,7,4,5,172.0
271718  ,1.0,1,0,5,3,7,4,5,172.0
271718  ,1.0,2,53.0,4,1,2,3,1,172.0
271814  ,1.0,2,41.0,5,4,6,1,0.0,175.0
271814  ,1.0,1,39.0,5,4,2,1,0.0,175.0
271881  ,1.0,1,44.0,1,1,4,1,0.0,140.0
271881  ,1.0,2,34.0,1,1,4,1,0.0,140.0
271881  ,1.0,1,13.0,5,1,3,3,3,140.0
271881  ,1.0,2,11.0,5,1,1,3,3,140.0
271881  ,1.0,1,4.0,5,1,7,4,5,140.0
271881  ,1.0,1,1.0,5,1,7,4,5,140.0
272378  ,1.0,1,37.0,1,1,2,1,0.0,138.33333333333334
272378  ,1.0,2,35.0,1,1,2,1,0.0,138.33333333333334
272378  ,1.0,1,16.0,5,1,2,2,0.0,138.33333333333334
272378  ,1.0,2,12.0,5,1,1,3,3,138.33333333333334
272378  ,1.0,2,8.0,5,1,1,4,3,138.33333333333334
272378  ,1.0,1,6.0,5,1,1,4,3,138.33333333333334
272386  ,1.0,2,62.0,4,1,1,3,1,150.0
272395  ,1.0,2,37.0,2,4,5,3,4,110.0
272395  ,1.0,1,35.0,2,4,3,1,0.0,110.0
272395  ,1.0,2,15.0,5,4,3,3,3,110.0
272395  ,1.0,2,9.0,5,4,1,4,3,110.0
272395  ,1.0,2,3.0,5,4,7,4,5,110.0
272543  ,1.0,1,67.0,2,1,3,3,1,615.0
272543  ,1.0,2,65.0,2,1,2,3,7,615.0
272547  ,1.0,1,65.0,2,1,1,3,1,86.66666666666667
272547  ,1.0,2,64.0,2,4,1,1,0.0,86.66666666666667
272547  ,1.0,2,14.0,5,4,3,3,7,86.66666666666667
272769  ,1.0,1,54.0,2,2,4,1,0.0,500.0
272769  ,1.0,2,55.0,2,2,2,3,7,500.0
272815  ,1.0,2,46.0,3,4,4,1,0.0,480.0
272873  ,1.0,1,41.0,2,4,3,1,0.0,333.3333333333333
272873  ,1.0,2,37.0,2,4,4,1,0.0,333.3333333333333
272873  ,1.0,2,8.0,5,4,1,4,3,333.3333333333333
272967  ,1.0,1,75.0,2,1,1,3,1,140.0
272967  ,1.0,2,67.0,2,1,2,3,4,140.0
273046  ,1.0,2,74.0,4,1,6,3,1,1130.0
273075  ,1.0,2,78.0,3,1,3,3,1,380.0
273341  ,1.0,2,42.0,3,4,3,1,0.0,87.5
273341  ,1.0,1,19.0,5,4,3,1,0.0,87.5
273341  ,1.0,2,18.0,5,4,4,2,0.0,87.5
273341  ,1.0,2,8.0,5,4,1,4,3,87.5
273418  ,1.0,2,45.0,3,4,4,1,0.0,150.0
273418  ,1.0,2,16.0,5,4,3,3,4,150.0
273696  ,1.0,1,53.0,2,2,6,1,0.0,1220.0
273696  ,1.0,2,53.0,2,2,6,1,0.0,1220.0
273696  ,1.0,2,21.0,5,2,5,1,0.0,1220.0
273696  ,1.0,2,18.0,5,2,5,3,3,1220.0
273696  ,1.0,2,16.0,5,2,3,3,3,1220.0
273738  ,1.0,1,56.0,2,1,7,1,0.0,134.0
273738  ,1.0,2,69.0,2,1,1,3,4,134.0
273738  ,1.0,1,24.0,5,1,4,1,0.0,134.0
273738  ,1.0,1,12.0,5,4,1,3,3,134.0
273738  ,1.0,1,18.0,5,4,3,3,3,134.0
273810  ,1.0,2,47.0,5,4,1,1,0.0,62.857142857142854
273810  ,1.0,1,26.0,5,4,1,1,0.0,62.857142857142854
273810  ,1.0,1,14.0,5,4,1,1,0.0,62.857142857142854
273810  ,1.0,1,20.0,5,4,1,1,0.0,62.857142857142854
273810  ,1.0,1,11.0,5,4,1,1,0.0,62.857142857142854
273810  ,1.0,2,15.0,5,4,1,1,0.0,62.857142857142854
273810  ,1.0,2,10.0,5,4,1,3,3,62.857142857142854
274037  ,1.0,1,44.0,2,1,1,1,0.0,400.0
274037  ,1.0,2,55.0,2,1,1,1,0.0,400.0
274037  ,1.0,1,25.0,5,4,4,2,0.0,400.0
274096  ,1.0,1,51.0,2,2,4,1,0.0,266.6666666666667
274096  ,1.0,2,54.0,2,2,4,3,4,266.6666666666667
274096  ,1.0,2,24.0,5,4,4,2,0.0,266.6666666666667
274130  ,1.0,1,27.0,2,4,2,1,0.0,90.0
274130  ,1.0,2,29.0,2,4,2,1,0.0,90.0
274130  ,1.0,2,12.0,5,4,1,3,3,90.0
274130  ,1.0,1,9.0,5,4,1,4,3,90.0
274130  ,1.0,2,3.0,5,4,7,4,5,90.0
274130  ,1.0,1,1.0,5,4,7,4,5,90.0
274130  ,1.0,2,60.0,3,4,2,1,0.0,90.0
274145  ,1.0,1,45.0,1,4,2,1,0.0,165.0
274145  ,1.0,2,40.0,1,4,2,1,0.0,165.0
274145  ,1.0,1,13.0,5,4,3,3,3,165.0
274145  ,1.0,2,4.0,5,4,7,4,5,165.0
274349  ,1.0,1,28.0,1,2,2,1,0.0,357.3333333333333
274349  ,1.0,2,40.0,1,2,2,1,0.0,357.3333333333333
274349  ,1.0,2,20.0,5,1,3,2,0.0,357.3333333333333
274368  ,1.0,2,37.0,5,4,2,1,0.0,46.0
274368  ,1.0,1,20.0,5,4,3,2,0.0,46.0
274368  ,1.0,2,8.0,5,4,1,4,3,46.0
274368  ,1.0,2,6.0,5,4,7,4,7,46.0
274368  ,1.0,2,5.0,5,4,7,4,5,46.0
274551  ,1.0,1,47.0,2,1,3,1,0.0,300.0
274551  ,1.0,2,44.0,2,1,2,3,4,300.0
274551  ,1.0,2,11.0,5,1,1,3,3,300.0
274551  ,1.0,2,16.0,5,1,3,3,3,300.0
274562  ,1.0,1,35.0,1,4,2,1,0.0,32.5
274562  ,1.0,2,31.0,1,4,3,1,0.0,32.5
274562  ,1.0,2,12.0,5,4,1,3,3,32.5
274562  ,1.0,2,5.0,5,4,7,4,5,32.5
274635  ,1.0,1,59.0,4,1,1,2,0.0,73.33333333333333
274635  ,1.0,2,26.0,5,4,2,2,0.0,73.33333333333333
274635  ,1.0,2,20.0,5,4,5,2,0.0,73.33333333333333
274648  ,1.0,1,49.0,2,4,5,1,0.0,131.25
274648  ,1.0,2,49.0,2,4,4,1,0.0,131.25
274648  ,1.0,1,21.0,5,4,5,1,0.0,131.25
274648  ,1.0,2,20.0,5,4,5,1,0.0,131.25
274771  ,1.0,1,27.0,2,1,3,1,0.0,181.25
274771  ,1.0,2,26.0,2,1,3,3,4,181.25
274771  ,1.0,1,5.0,5,1,7,4,5,181.25
274771  ,1.0,2,1.0,5,1,7,4,5,181.25
274818  ,1.0,1,70.0,1,4,3,1,0.0,187.5
274818  ,1.0,2,74.0,1,4,1,3,4,187.5
274818  ,1.0,2,21.0,2,1,3,3,7,187.5
274818  ,1.0,1,20.0,2,1,4,1,0.0,187.5
274930  ,1.0,1,26.0,2,1,4,1,0.0,425.0
274930  ,1.0,2,22.0,2,1,5,3,3,425.0
