codusu,nro_hogar,edad,ingreso,componente,varon,mujer,con_pareja,sin_pareja,si_cobertura,no_cobertura,prim_inc,prim_com,sec_inc,sec_com,uni_inc,uni_comp,sin_instrucc,estado_desocupado,estado_inactivo,estado_menor de 10 años,estado_no respuesta,estado_ocupado,inactividad_ama de casa,inactividad_discapacitado,inactividad_estudiante,inactividad_jubilado/pensionado,inactividad_menor de 6 años,inactividad_otros,inactividad_rentista
TQRMNOQXTHKMPSCDEIJAH00859840,1.0,10,0.0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQRQHMOQQCDEIJAH00802568,1.0,29,0.0,3,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQRQHMOQQCDEIJAH00802568,1.0,58,0.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNORPVHJMTRCDEIJAH00796270,1.0,66,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORPVHJMTRCDEIJAH00796270,1.0,70,0.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORPVHJMTRCDEIJAH00796270,1.0,34,0.0,4,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPYWHMKMUCDEIIAD00807041,1.0,15,0.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQSTHKKMTCDEIIAD00859875,1.0,51,600000.0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQSTHKKMTCDEIIAD00859875,1.0,23,600000.0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORTXHKKMTCDEIIAD00859876,1.0,66,82000.0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPVVHLKMUCDEIIAD00854828,1.0,78,0.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORWQHLKMUCDEIIAD00854862,1.0,40,1300000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORSUHMKNNCDEIIAD00806995,1.0,64,0.0,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPTSHLLNLCDEIIAD00854782,1.0,37,537500.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTSHLLNLCDEIIAD00854782,1.0,23,537500.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORTQHJKMSCDEIIAD00796452,1.0,38,400000.0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORQSHKMOPCDEIJAH00859912,1.0,49,125000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORQSHKMOPCDEIJAH00859912,1.0,39,125000.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORQSHKMOPCDEIJAH00859912,1.0,11,125000.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORQSHKMOPCDEIJAH00859912,1.0,9,125000.0,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORRSHKOMTCDEIJAH00859913,1.0,66,10000.0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOUUPHMOQQCDEIJAH00802309,1.0,72,188333.33,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOUUPHMOQQCDEIJAH00802309,1.0,47,188333.33,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUUPHMOQQCDEIJAH00802309,1.0,78,188333.33,4,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTSSHKOMTCDEIJAH00859847,1.0,57,0.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTSSHKOMTCDEIJAH00859847,1.0,9,0.0,3,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOQYSHKMLUCDEIIAD00859881,1.0,51,929500.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQYSHKMLUCDEIIAD00859881,1.0,49,929500.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQXRHMMLOCDEIJAH00802302,1.0,77,230000.0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQSMNOQXRHMMLOCDEIJAH00859920,1.0,45,0.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQSMNOQXRHMMLOCDEIJAH00859920,1.0,10,0.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORTYHMKMTCDEIIAD00859921,1.0,74,135000.0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSSYHLLKOCDEIJAH00855037,1.0,73,0.0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPWXHKMKQCDEIJAH00859819,1.0,65,105666.67,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOPWXHKMKQCDEIJAH00859819,1.0,69,105666.67,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOPWXHKMKQCDEIJAH00859819,1.0,45,105666.67,3,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORUPHJKKQCDEIJAH00796247,1.0,53,1995000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORUPHJKKQCDEIJAH00796247,1.0,45,1995000.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORUPHJKKQCDEIJAH00796247,1.0,14,1995000.0,3,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORUPHJKKQCDEIJAH00796247,1.0,10,1995000.0,4,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPTUHLMTSCDEIJAH00855251,1.0,76,324166.67,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPTUHLMTSCDEIJAH00855251,1.0,70,324166.67,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPTUHLMTSCDEIJAH00855251,1.0,28,324166.67,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORSRHKOTMCDEIJAH00859883,1.0,36,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORSRHKOTMCDEIJAH00859883,1.0,20,0.0,2,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TQRMNORSRHKOTMCDEIJAH00859883,1.0,15,0.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORYWHMMKMCDEIJAH00802121,1.0,74,0.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORYWHMMKMCDEIJAH00802121,1.0,20,0.0,3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXRHKLLLCDEIJAH00859820,1.0,64,350000.0,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORXRHKLLLCDEIJAH00859820,1.0,62,350000.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORXTHKLLLCDEIJAH00859821,1.0,51,173333.33,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXTHKLLLCDEIJAH00859821,1.0,43,173333.33,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORXTHKLLLCDEIJAH00859821,1.0,50,173333.33,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQVPHKMLNCDEIJAH00859822,1.0,58,300000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQVPHKMLNCDEIJAH00859822,1.0,45,300000.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUVHLOKTCDEIJAH00855154,1.0,36,63000.0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUVHLOKTCDEIJAH00855154,1.0,38,63000.0,2,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUVHLOKTCDEIJAH00855154,1.0,18,63000.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPUVHLOKTCDEIJAH00855154,1.0,14,63000.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPUWHLOKTCDEIJAH00855309,1.0,35,129000.0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUWHLOKTCDEIJAH00855309,1.0,38,129000.0,2,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPUWHLOKTCDEIJAH00855309,1.0,13,129000.0,3,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPUWHLOKTCDEIJAH00855309,1.0,5,129000.0,4,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNORWWHLMLLCDEIJAH00859823,1.0,5,0.0,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
TQRMNOQWYHKMPUCDEIJAH00859852,1.0,52,0.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQXWHKMTTCDEIJAH00859884,1.0,75,166666.67,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQXWHKMTTCDEIJAH00859884,1.0,70,166666.67,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQXWHKMTTCDEIJAH00859884,1.0,44,166666.67,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOQQYHKNTUCDEIJAH00859885,1.0,23,233333.33,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQQYHKNTUCDEIJAH00859885,1.0,22,233333.33,2,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQQYHKNTUCDEIJAH00859885,1.0,6,233333.33,3,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOTUWHLOTUCDEIJAH00859887,1.0,71,301000.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORTTHJKMSCDEIIAD00796453,1.0,75,179000.0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNORPTHMNPNCDEIJAH00802199,1.0,18,0.0,3,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORPTHMNPNCDEIJAH00802199,1.0,13,0.0,4,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQRYHLMQNCDEIJAH00855394,1.0,65,77600.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRYHLMQNCDEIJAH00855394,1.0,62,77600.0,2,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQRYHLMQNCDEIJAH00855394,1.0,22,77600.0,3,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQRYHLMQNCDEIJAH00855394,1.0,48,77600.0,4,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOQRYHLMQNCDEIJAH00855394,1.0,9,77600.0,5,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORYPHLOQUCDEIJAH00855407,1.0,84,203333.33,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORYPHLOQUCDEIJAH00855407,1.0,49,203333.33,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHLOQUCDEIJAH00855407,1.0,53,203333.33,3,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQSRHLNTPCDEIJAH00855425,1.0,26,85000.0,2,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQSRHLNTPCDEIJAH00855425,1.0,45,85000.0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYWHMMTRCDEIJAH00802287,1.0,43,360000.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSYWHMMTRCDEIJAH00802287,1.0,45,360000.0,2,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYWHMMTRCDEIJAH00802287,1.0,23,360000.0,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQWYHLOLNCDEIJAH00855076,1.0,19,0.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQWYHLOLNCDEIJAH00855076,1.0,17,0.0,4,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPRUHKNNOCDEIJAH00859826,1.0,56,0.0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORXXHLNMQCDEIJAH00855291,1.0,46,133333.33,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTWHLMNOCDEIJAH00855088,1.0,19,0.0,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYWHMMTRCDEIJAH00802287,1.0,21,360000.0,4,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSYWHMMTRCDEIJAH00802287,1.0,18,360000.0,5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQUTHKLSPCDEIJAH00859928,1.0,56,0.0,2,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQUTHKLSPCDEIJAH00859928,1.0,21,0.0,3,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQXUHMMTTCDEIJAH00802290,1.0,74,0.0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOQXUHMMTTCDEIJAH00802290,1.0,46,0.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQXUHMMTTCDEIJAH00802290,1.0,13,0.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQRWHMMRSCDEIJAH00802364,1.0,82,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQRWHMMRSCDEIJAH00802364,1.0,82,0.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORXXHLNMQCDEIJAH00855291,1.0,15,133333.33,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORXXHLNMQCDEIJAH00855291,1.0,7,133333.33,4,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOPYWHJKNPCDEIJAH00796253,1.0,56,300000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPYWHJKNPCDEIJAH00796253,1.0,40,300000.0,2,1,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
TQRMNOQTSHKLMUCDEIJAH00859894,1.0,73,0.0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOPVQHMMMTCDEIJAH00807596,1.0,36,357000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPVQHMMMTCDEIJAH00807596,1.0,36,357000.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPVQHMMMTCDEIJAH00807596,1.0,12,357000.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNOPVQHMMMTCDEIJAH00807596,1.0,6,357000.0,4,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
TQRMNOSPPHKMNNCDEIJAH00859895,1.0,22,0.0,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSPPHKMNNCDEIJAH00859895,1.0,19,0.0,4,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPTSHJONQCDEIJAH00859897,1.0,56,0.0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHJKMMCDEIIAD00793873,1.0,55,198000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHJKMMCDEIIAD00793873,1.0,52,198000.0,2,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQRSHJKMMCDEIIAD00793873,1.0,23,198000.0,3,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHJKMMCDEIIAD00793873,1.0,21,198000.0,4,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOQRSHJKMMCDEIIAD00793873,1.0,17,198000.0,5,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPTSHJONQCDEIJAH00859897,1.0,29,0.0,2,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQSPHLNNPCDEIJAH00855098,1.0,50,73000.0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHMOQRCDEIJAH00859898,1.0,40,0.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORYPHMOQRCDEIJAH00859898,1.0,14,0.0,3,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,70,312800.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,74,312800.0,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,28,312800.0,3,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,30,312800.0,4,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSVVHLOQPCDEIJAH00855247,1.0,30,312800.0,5,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSXYHJLLUCDEIIAD00796242,1.0,59,750000.0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSXYHJLLUCDEIIAD00796242,1.0,17,750000.0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQRQHJKMMCDEIIAD00796243,1.0,18,0.0,3,0,1,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQRQHJKMMCDEIIAD00796243,1.0,14,0.0,4,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOQTWHMKMPCDEIIAD00801881,1.0,63,190500.0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQTWHMKMPCDEIIAD00801881,1.0,68,190500.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOQWXHKLMNCDEIIAD00859861,1.0,54,0.0,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQWXHKLMNCDEIIAD00859861,1.0,22,0.0,3,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOPRSHKMSTCDEIJAH00859862,1.0,64,0.0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNOTWTHKOTNCDEIJAH00859863,1.0,26,130000.0,4,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOTWTHKOTNCDEIJAH00859863,1.0,52,130000.0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOSRVHJMQTCDEIJAH00796266,1.0,20,0.0,4,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOSRVHJMQTCDEIJAH00796266,1.0,17,0.0,5,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOSRVHJMQTCDEIJAH00796266,1.0,8,0.0,6,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNORVQHLOQRCDEIJAH00855160,1.0,48,40400.0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNORVQHLOQRCDEIJAH00855160,1.0,50,40400.0,2,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNORVQHLOQRCDEIJAH00855160,1.0,86,40400.0,3,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
TQRMNORVQHLOQRCDEIJAH00855160,1.0,17,40400.0,4,0,1,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORVQHLOQRCDEIJAH00855160,1.0,12,40400.0,5,1,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNORVRHLOQRCDEIJAH00859899,1.0,8,0.0,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
TQRMNOQQPHJMQUCDEIJAH00796386,1.0,74,227000.0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
TQRMNORSTHJMQUCDEIJAH00796555,1.0,32,885000.0,1,1,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNORSTHJMQUCDEIJAH00796555,1.0,24,885000.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUYTHLNKRCDEIIAD00854789,1.0,65,355000.0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOUYTHLNKRCDEIIAD00854789,1.0,53,355000.0,2,0,1,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
TQRMNOQSVHMLKSCDEIIAD00807042,1.0,20,0.0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TQRMNOQWTHJLMTCDEIIAD00796454,1.0,17,0.0,5,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TQRMNOPXVHLMNPCDEIIAD00854848,1.0,48,89500.0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TQRMNOTWTHKOTNCDEIJAH00859863,1.0,56,130000.0,2,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
